,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
CD40,3.442169e-10,2.0152234e-10,2.844594e-10,3.4039275e-11,1.6294613e-10,2.1705719e-10,2.1545597e-10,1.1741137e-10
UQCC1,5.27721e-10,2.014839e-10,2.907617e-10,3.4040833e-11,1.6269022e-10,0.00032333817,2.1543378e-10,1.2132478e-10
ZMYND8,3.140809e-10,2.014939e-10,3.0033614e-10,3.39818e-11,0.00093211175,2.867462e-10,2.1552583e-10,1.145927e-10
SGK2,2.5406924e-10,2.0148312e-10,2.9605512e-10,3.3983098e-11,1.6279267e-10,2.2351761e-10,2.155312e-10,1.1459926e-10
IFT52,2.5390648e-10,2.0149082e-10,2.8477426e-10,3.398232e-11,1.6287094e-10,0.00052919117,2.1551269e-10,1.1458265e-10
MYBL2,2.5778096e-10,2.0180081e-10,2.9021816e-10,3.4010524e-11,1.6281503e-10,2.1757865e-10,2.160535e-10,1.14613256e-10
HNF4A,2.538803e-10,2.0147008e-10,8.915218e-05,3.3983098e-11,1.6285447e-10,2.2264493e-10,2.1551187e-10,1.1461019e-10
NDRG3,3.5426265e-10,2.0158154e-10,3.1674052e-10,3.4114867e-11,1.6280323e-10,2.4588673e-10,2.1569692e-10,1.1688094e-10
SLA2,3.9676293e-10,2.0151696e-10,2.8411398e-10,3.3983226e-11,1.6298218e-10,2.1660393e-10,2.1549419e-10,1.1460057e-10
NFATC2,0.0003196178,2.0151465e-10,2.8436933e-10,3.3982903e-11,1.628703e-10,2.1678288e-10,2.1551845e-10,1.2696941e-10
PABPC1L,2.626758e-10,2.0151773e-10,3.0422553e-10,3.4002808e-11,1.627697e-10,2.3705718e-10,2.1555956e-10,1.145927e-10
STK4,0.0012807379,2.0150234e-10,2.844366e-10,3.3983098e-11,1.627104e-10,2.1613016e-10,2.1601147e-10,1.1460844e-10
SALL4,2.5386482e-10,2.0149082e-10,2.8460537e-10,3.398219e-11,1.6284887e-10,2.2490963e-10,2.1522063e-10,1.1466836e-10
ADNP,1.2035406e-09,2.0148083e-10,2.855733e-10,3.4127947e-11,1.6266138e-10,0.0014484517,2.1538037e-10,1.14624185e-10
DOK5,2.5376606e-10,2.015108e-10,3.04686e-10,3.398219e-11,1.6282123e-10,2.1653658e-10,2.1557602e-10,1.2524004e-10
CSTF1,3.8186315e-10,2.244742e-10,2.844149e-10,3.5129313e-11,1.8334578e-10,4.2488904e-10,2.2832335e-10,1.2216166e-10
BMP7,2.5348065e-10,2.0149235e-10,2.8526462e-10,3.398413e-11,1.6276037e-10,2.166626e-10,2.1545926e-10,1.14676234e-10
TPD52L2,2.5446498e-10,2.0152158e-10,0.0022214963,3.3983226e-11,1.629048e-10,2.1685195e-10,2.1561714e-10,1.1463117e-10
DNAJC5,2.7445352e-10,2.0147699e-10,0.00035532244,3.3982383e-11,1.628408e-10,2.1666177e-10,2.1563111e-10,1.1461019e-10
NELFCD,2.535145e-10,2.0151773e-10,0.0018200292,3.398271e-11,1.6286907e-10,2.162881e-10,2.1564633e-10,1.14595326e-10
CTSZ,2.5381444e-10,2.015085e-10,2.8452668e-10,3.398232e-11,1.628874e-10,2.1655022e-10,2.1571585e-10,0.0019349293
PRPF6,2.7247668e-10,2.014862e-10,2.8451963e-10,3.3983875e-11,1.6278708e-10,0.0013764569,2.1535736e-10,1.1460888e-10
PRELID3B,2.5338975e-10,2.0147775e-10,2.8435906e-10,3.398232e-11,1.6277776e-10,2.165874e-10,2.1560767e-10,0.00062474253
MTG2,2.774547e-10,2.020554e-10,3.1577901e-10,3.4081113e-11,1.6284359e-10,2.7515537e-10,2.162118e-10,1.1457435e-10
PSMA7,2.5444655e-10,2.0154002e-10,2.8465205e-10,0.0014500301,1.6273119e-10,2.1732853e-10,2.1578744e-10,1.14624185e-10
NTSR1,2.5402466e-10,2.0151042e-10,2.868753e-10,3.398413e-11,1.6280974e-10,2.1623654e-10,2.155094e-10,1.1460539e-10
TCFL5,2.546825e-10,2.0166382e-10,2.890007e-10,3.398984e-11,1.6294426e-10,2.2879854e-10,2.1586608e-10,1.14722606e-10
DIDO1,2.537351e-10,2.0149696e-10,2.845229e-10,3.398251e-11,0.0007783074,2.1593113e-10,2.1559246e-10,1.1461281e-10
GID8,2.537012e-10,2.883356e-10,8.031776e-09,3.6586508e-11,2.665712e-10,2.928846e-10,2.8420397e-10,1.146185e-10
PTK6,2.5403726e-10,2.0146239e-10,6.4758804e-10,3.3983226e-11,1.6288709e-10,2.168714e-10,2.1556203e-10,1.14614124e-10
GMEB2,2.8596847e-10,2.0156886e-10,3.390096e-10,3.4047976e-11,1.6278738e-10,2.340484e-10,2.179059e-10,1.1512769e-10
CDC25B,2.778879e-10,2.0151196e-10,3.8022277e-10,3.4093985e-11,1.6273553e-10,2.1673287e-10,2.1557887e-10,1.14594445e-10
ISM1,2.536441e-10,2.0150503e-10,2.8834057e-10,3.4000473e-11,1.6287466e-10,2.1689166e-10,2.155871e-10,1.2044953e-10
RNF24,2.683291e-10,2.0151042e-10,0.0003570753,3.415295e-11,1.6278334e-10,2.167461e-10,2.1540625e-10,1.1931857e-10
NDUFAF5,2.6732377e-10,2.0152079e-10,3.2008932e-10,3.4060706e-11,1.6288118e-10,2.3529048e-10,2.1571585e-10,1.14609315e-10
TRIB3,2.5580904e-10,2.0148312e-10,3.317501e-10,3.3998332e-11,1.6278645e-10,2.630774e-10,2.155941e-10,1.1461806e-10
RASSF2,3.5229375e-10,2.0148583e-10,2.8460106e-10,3.3982383e-11,1.6288616e-10,2.163083e-10,2.1548062e-10,1.14947774e-10
CSNK2A1,2.535145e-10,2.0151465e-10,2.8389083e-10,3.3982903e-11,1.6269737e-10,2.1638961e-10,2.1549543e-10,0.0006653962
SLC52A3,2.533714e-10,2.0152963e-10,2.9361508e-10,3.3984652e-11,1.6288522e-10,2.183619e-10,2.155719e-10,1.14648235e-10
CDS2,9.22424e-10,2.1372465e-10,2.8415192e-10,3.4324377e-11,1.693367e-10,4.663281e-10,2.2960381e-10,1.3132707e-10
HM13,0.0003847085,2.0149082e-10,4.379327e-10,3.4033172e-11,1.6289828e-10,2.2546025e-10,2.1570762e-10,1.14628994e-10
SEC23B,0.0012725757,2.0147084e-10,2.8447406e-10,3.398303e-11,1.6284173e-10,2.1655973e-10,2.153664e-10,1.14612375e-10
FERMT1,2.5363348e-10,2.0151235e-10,2.84518e-10,3.398232e-11,1.6278522e-10,0.0005278192,2.1560644e-10,1.14613694e-10
PLCB4,2.534816e-10,2.0150234e-10,0.00031286155,3.4233887e-11,1.6284112e-10,3.1648933e-10,2.1569117e-10,1.146115e-10
HCK,5.940192e-05,2.0150082e-10,2.848889e-10,3.3982126e-11,1.629601e-10,2.1677835e-10,2.1545188e-10,1.1460975e-10
TM9SF4,2.5400917e-10,2.0147314e-10,2.8467378e-10,3.3981932e-11,1.6272685e-10,2.1658823e-10,0.0009629042,1.1460713e-10
TLDC2,2.5398397e-10,2.0149235e-10,2.870762e-10,3.3982837e-11,1.6290386e-10,2.1643379e-10,2.1555051e-10,1.1461019e-10
CRNKL1,2.6869476e-10,2.0524708e-10,3.259322e-10,3.422782e-11,1.6620529e-10,2.3334323e-10,2.1936712e-10,1.14615e-10
POFUT1,2.6481176e-10,2.0150195e-10,2.9926966e-10,3.4026164e-11,1.6287094e-10,2.4155528e-10,2.157101e-10,1.1461107e-10
SAMHD1,0.0021678263,2.014962e-10,2.8449684e-10,3.3982837e-11,1.6276659e-10,2.1575906e-10,2.1524567e-10,1.1459227e-10
PAK5,2.5368282e-10,2.0377341e-10,2.8441763e-10,3.4226122e-11,1.6357483e-10,1.0049764e-09,2.1805557e-10,1.1460494e-10
KIF3B,2.6445035e-10,2.0149235e-10,2.8432326e-10,3.398271e-11,1.6282123e-10,0.0006874744,2.1555462e-10,1.1460014e-10
MANBAL,0.0017464183,2.0152502e-10,2.845115e-10,3.398232e-11,1.627939e-10,2.164507e-10,2.1565455e-10,1.1460888e-10
MAPRE1,2.5347097e-10,2.0148468e-10,2.844415e-10,3.398167e-11,1.6278211e-10,0.0017171779,2.1555298e-10,1.1459227e-10
JAG1,2.538222e-10,2.0151965e-10,2.8432595e-10,3.3983292e-11,1.6280663e-10,0.00199233,2.1558628e-10,1.174387e-10
CDK5RAP1,0.0003530233,2.0150695e-10,2.8459562e-10,3.398297e-11,1.6281812e-10,2.2518175e-10,2.1565744e-10,1.1459227e-10
SNTA1,2.8675387e-10,2.0147699e-10,2.8771754e-10,3.4057913e-11,1.6280353e-10,2.6254005e-10,2.1550448e-10,1.1458571e-10
TTI1,2.884137e-10,2.0152387e-10,3.6353015e-10,3.402175e-11,1.6278334e-10,2.4222657e-10,2.1562495e-10,1.1460539e-10
RPRD1B,3.1431102e-10,0.0006343152,2.968943e-10,3.398297e-11,1.6282682e-10,2.1796827e-10,2.157175e-10,1.14614124e-10
PXMP4,2.5819924e-10,2.0167884e-10,2.8760125e-10,3.40409e-11,1.6300239e-10,2.2324578e-10,2.1564181e-10,1.14607566e-10
CHMP4B,2.5364702e-10,2.0149543e-10,2.8443065e-10,3.3983098e-11,1.6278491e-10,2.1635536e-10,0.0031060542,1.14584404e-10
CST3,2.5443003e-10,2.0158769e-10,2.845967e-10,0.004370347,1.6300643e-10,2.1687345e-10,2.1569117e-10,1.1466617e-10
ACTR5,2.5595742e-10,2.0151196e-10,2.8735558e-10,3.399146e-11,1.627163e-10,2.173331e-10,2.1569446e-10,1.14623304e-10
WFDC2,2.5432523e-10,2.0156578e-10,2.8450445e-10,3.3983226e-11,0.005479025,2.1651843e-10,2.1550448e-10,1.14606255e-10
AHCY,2.680028e-10,2.0279825e-10,3.7176223e-10,3.412313e-11,1.636925e-10,2.471539e-10,2.1802231e-10,1.146115e-10
PPP1R16B,0.00023971687,2.0149812e-10,2.8447297e-10,3.398251e-11,1.628877e-10,2.166626e-10,2.1556901e-10,1.14607566e-10
FAM83D,2.5624466e-10,2.0149044e-10,2.852249e-10,3.398543e-11,1.6278738e-10,2.1672583e-10,2.1567143e-10,1.14635114e-10
DHX35,2.9027908e-10,2.0239985e-10,3.0059977e-10,3.4070843e-11,1.6401627e-10,2.375084e-10,2.1605019e-10,1.1659503e-10
DNTTIP1,2.5391422e-10,2.0149235e-10,0.0020913335,3.3983098e-11,1.6289578e-10,2.1678744e-10,2.153697e-10,1.1460407e-10
MAP1LC3A,2.5361993e-10,2.0151658e-10,2.8452668e-10,3.398245e-11,1.6259281e-10,0.0037267585,2.1552256e-10,1.1464605e-10
SYNDIG1,2.5413613e-10,2.014939e-10,2.8459507e-10,3.39912e-11,1.6286036e-10,2.1617634e-10,2.1525963e-10,1.1645546e-10
PIGU,3.4063127e-10,2.0147084e-10,2.841205e-10,3.398271e-11,1.6278925e-10,0.0004143173,2.1532533e-10,1.1460407e-10
ACOT8,2.712343e-10,2.0165229e-10,3.1018796e-10,3.4034664e-11,1.6272313e-10,2.2331478e-10,2.157175e-10,1.1460975e-10
CELF4,2.548341e-10,2.0150427e-10,2.851493e-10,3.3983746e-11,1.6278365e-10,2.1789925e-10,2.1559492e-10,1.1460014e-10
ZNF516,2.8581032e-10,2.0148544e-10,2.8405656e-10,3.410283e-11,1.6284483e-10,0.00030448707,2.1560315e-10,1.328523e-10
ADNP2,2.8168426e-10,2.0720041e-10,4.3688234e-10,3.428545e-11,1.663975e-10,3.1256714e-10,2.3025856e-10,1.1655635e-10
USP14,5.154786e-10,2.0354307e-10,1.2396861e-09,3.4412154e-11,1.6494678e-10,2.9492625e-10,2.2571713e-10,1.1625573e-10
VAPA,2.5389968e-10,2.187012e-10,1.1312149e-09,8.499581e-05,4.1481382e-10,2.162052e-10,2.1566648e-10,3.7260486e-10
METTL4,3.0733469e-10,2.0147851e-10,2.9632063e-10,3.403447e-11,1.6285726e-10,2.2307425e-10,2.1538694e-10,1.14598823e-10
LPIN2,2.5412256e-10,0.000822363,2.845625e-10,3.3982255e-11,1.6282184e-10,2.1619283e-10,2.1546337e-10,1.14616316e-10
SMCHD1,0.0014717808,2.015085e-10,2.8455546e-10,3.3983226e-11,1.6279825e-10,2.1660723e-10,2.1547324e-10,1.1461019e-10
MYOM1,2.5374283e-10,2.0148698e-10,0.0002727427,3.398316e-11,1.6291785e-10,2.1615737e-10,2.1539516e-10,1.14607566e-10
MYL12A,2.5484187e-10,2.0153618e-10,2.847824e-10,0.003242949,1.6297223e-10,2.1658947e-10,2.1579569e-10,1.1464036e-10
CEP192,5.9602114e-09,2.0151503e-10,4.763226e-10,3.4351428e-11,1.6277094e-10,2.8776806e-10,2.1554393e-10,1.1460844e-10
RNMT,2.5396554e-10,2.0150351e-10,2.8447786e-10,3.3983098e-11,1.6278304e-10,0.0029866486,2.1549461e-10,1.1459008e-10
SMAD7,3.3574454e-10,2.0210589e-10,2.8456087e-10,3.4064866e-11,1.6310782e-10,2.2111926e-10,2.1765584e-10,1.2655499e-10
LIPG,2.53737e-10,2.015108e-10,3.7797693e-10,3.3982903e-11,1.6283117e-10,2.1662293e-10,2.1546337e-10,1.14742306e-10
ANKRD12,2.5365185e-10,2.0149851e-10,2.8451747e-10,3.398271e-11,1.6276597e-10,2.162712e-10,2.1543214e-10,0.00061743637
POLI,2.701439e-10,2.0152158e-10,2.880613e-10,3.405616e-11,1.6278023e-10,2.4474317e-10,2.1549297e-10,1.1470073e-10
MIB1,3.8809564e-10,2.016996e-10,6.585041e-10,3.417237e-11,1.6280384e-10,3.8392628e-10,2.1871954e-10,1.1939552e-10
RBBP8,2.536422e-10,2.0149696e-10,2.8423322e-10,3.3982577e-11,1.6266975e-10,0.00075853756,2.15412e-10,1.14601884e-10
RIOK3,2.5380864e-10,2.014912e-10,2.8464392e-10,3.3983354e-11,1.6282371e-10,2.1618787e-10,0.0016264303,1.1462375e-10
CSTF2,2.6580052e-10,2.0150503e-10,2.9480138e-10,3.4021036e-11,1.6277558e-10,2.1825738e-10,2.156521e-10,1.14595326e-10
MXRA5,2.5395877e-10,2.0149082e-10,3.4403244e-10,3.4007155e-11,1.6285166e-10,2.1615078e-10,2.1540913e-10,1.2136551e-10
VSIG1,2.543466e-10,2.0149735e-10,3.459684e-10,3.3983098e-11,1.6280136e-10,2.165238e-10,2.1562001e-10,1.1458965e-10
ATG4A,2.7145583e-10,2.0149082e-10,2.9509223e-10,3.400216e-11,1.6280384e-10,2.1656799e-10,2.1613922e-10,1.15673124e-10
STS,2.628071e-10,2.0149006e-10,5.219659e-10,3.399457e-11,1.6287559e-10,2.5308453e-10,2.1546913e-10,1.14613256e-10
TBL1X,0.00010840496,2.0149467e-10,3.3965164e-10,3.44029e-11,1.6286099e-10,4.2041653e-10,2.1530273e-10,1.1693221e-10
POLA1,4.897743e-10,2.0395462e-10,3.9718998e-10,3.4208497e-11,1.6312648e-10,3.2577804e-10,2.2147635e-10,1.1936319e-10
MID1,2.5379315e-10,2.0147622e-10,0.00030690126,3.398232e-11,1.6291815e-10,3.303143e-10,2.1542722e-10,1.1461281e-10
NKAP,3.1710143e-10,2.0148659e-10,2.9604552e-10,3.4133807e-11,1.6278273e-10,2.3488914e-10,2.1545926e-10,1.1462681e-10
ALG13,2.5573782e-10,2.0149928e-10,0.0026336603,3.3982903e-11,1.6267222e-10,2.1653658e-10,2.1542557e-10,1.14614124e-10
PRPS2,3.2642927e-10,2.1841065e-10,2.8580596e-10,3.49516e-11,1.7358036e-10,3.4492603e-10,2.3611044e-10,1.1652701e-10
MOSPD1,2.7436875e-10,2.018474e-10,3.069053e-10,3.4125345e-11,1.6314951e-10,2.20282e-10,2.1618128e-10,1.1591607e-10
AMMECR1,3.9875062e-10,2.0147314e-10,5.3185484e-10,3.437732e-11,1.6287652e-10,2.5111258e-10,2.1562618e-10,1.1460582e-10
CHRDL1,2.5386093e-10,2.0149311e-10,2.8435795e-10,3.398316e-11,1.6280384e-10,2.2117369e-10,2.1561795e-10,1.1466354e-10
WDR13,2.5367314e-10,2.014962e-10,2.8460972e-10,3.3982837e-11,1.6285975e-10,2.165023e-10,0.0022864055,1.14615435e-10
XIAP,2.6445238e-10,2.0149774e-10,4.928771e-10,3.3982126e-11,1.6276844e-10,2.7366318e-10,2.15546e-10,0.00030769457
STAG2,3.2245895e-10,2.0149082e-10,2.840685e-10,3.3983354e-11,0.0015337748,2.166626e-10,2.1553777e-10,1.14632054e-10
ATP11C,0.00045495373,2.0147622e-10,2.8447458e-10,3.3982126e-11,1.6273617e-10,2.163141e-10,2.155653e-10,1.2439821e-10
ABCD1,2.561948e-10,2.0153924e-10,2.9593317e-10,3.3983354e-11,1.6284607e-10,2.1840522e-10,2.156562e-10,1.1459664e-10
CCDC22,2.6590397e-10,2.015085e-10,2.8789432e-10,3.402824e-11,1.628206e-10,2.2208932e-10,2.1543171e-10,1.14609315e-10
SYP,2.5441838e-10,2.0149735e-10,2.879432e-10,3.3989967e-11,1.6284546e-10,2.2252691e-10,2.1555874e-10,1.14825933e-10
PLP2,2.5386576e-10,2.0147775e-10,2.8496497e-10,3.3983098e-11,1.627104e-10,0.003313276,2.1569446e-10,1.1460057e-10
BMX,3.2216263e-10,2.0151773e-10,3.7157363e-10,3.3983098e-11,1.6281129e-10,2.1653494e-10,2.1563892e-10,1.1563077e-10
PLS3,2.5418168e-10,2.0149082e-10,2.844556e-10,0.0002943073,1.6265424e-10,2.1607038e-10,2.1530891e-10,1.1459139e-10
RENBP,2.8192504e-10,2.0150043e-10,2.8443065e-10,3.3984003e-11,1.6284173e-10,2.1653784e-10,2.1552338e-10,1.1460014e-10
ELF4,2.9378705e-10,2.0151235e-10,2.949735e-10,3.3993596e-11,1.6292313e-10,2.1656013e-10,2.1552256e-10,1.1552804e-10
SMARCA1,2.5427382e-10,2.0150466e-10,2.84101e-10,3.398232e-11,1.6275664e-10,2.165432e-10,0.00093868765,1.14623304e-10
ZC3H12B,2.5725444e-10,2.0149735e-10,3.026859e-10,3.4030577e-11,1.6273026e-10,2.2706133e-10,2.1536313e-10,1.14606255e-10
RBBP7,2.5389e-10,2.0148928e-10,2.845066e-10,3.398271e-11,1.6279483e-10,2.1669318e-10,2.1538285e-10,0.0011175073
SLC25A14,2.7422747e-10,2.0144471e-10,2.9549097e-10,3.410667e-11,1.6282621e-10,3.2440028e-10,2.156237e-10,1.1460888e-10
FMR1,0.00073846243,2.0148583e-10,2.8448544e-10,3.398219e-11,1.6283086e-10,2.1651801e-10,2.1540009e-10,1.1459314e-10
PQBP1,2.5380864e-10,0.001853637,2.8458313e-10,3.398245e-11,1.6271971e-10,2.1606339e-10,2.1559862e-10,1.1461981e-10
TAZ,3.3654982e-10,2.0663131e-10,2.995375e-10,3.4963667e-11,1.6287063e-10,2.5899433e-10,2.2527884e-10,1.15764495e-10
PGK1,2.535348e-10,2.014862e-10,2.8492583e-10,0.000794751,1.628554e-10,2.1664028e-10,2.1550695e-10,1.1461588e-10
MAGT1,2.5378735e-10,2.0150234e-10,2.8405875e-10,3.398297e-11,1.6278304e-10,2.1625716e-10,2.1556448e-10,0.00036121235
SMS,2.5448826e-10,2.0149774e-10,2.8430264e-10,3.3982577e-11,1.6276906e-10,2.1686931e-10,0.0038266524,1.14603195e-10
CD99L2,5.0007853e-10,2.0409198e-10,2.9543631e-10,3.4402047e-11,1.6396311e-10,3.4092315e-10,2.1719967e-10,1.2099016e-10
EEA1,8.4621204e-10,2.0147928e-10,3.031389e-10,3.4377907e-11,1.6293245e-10,0.00018591828,2.1563316e-10,1.3716572e-10
RP2,4.152318e-10,2.0156771e-10,3.3165837e-10,3.416696e-11,1.6282745e-10,2.2633533e-10,2.165998e-10,1.14616316e-10
JADE3,5.880756e-10,2.0151734e-10,2.8402297e-10,3.4297745e-11,1.6292934e-10,3.257215e-10,2.1534464e-10,1.1458046e-10
USP11,0.0014919328,2.0146776e-10,2.847004e-10,3.3983098e-11,1.6271971e-10,2.1631202e-10,2.1555298e-10,1.1459227e-10
PCYT1B,2.5339172e-10,2.0148774e-10,2.8448816e-10,3.3982577e-11,1.6259964e-10,2.9540928e-10,2.155941e-10,1.1463949e-10
HTATSF1,2.5861224e-10,2.0153079e-10,3.0300246e-10,3.3998266e-11,1.6287466e-10,2.2796567e-10,2.1589285e-10,1.1457697e-10
CD40LG,2.6947697e-10,2.0149851e-10,2.8459235e-10,3.398297e-11,1.6287745e-10,2.165023e-10,2.1551022e-10,1.14604506e-10
FGD1,2.5374186e-10,2.0151926e-10,2.8420288e-10,3.398251e-11,1.6271598e-10,2.3587055e-10,2.1563933e-10,1.1698442e-10
PIN4,2.539336e-10,2.0147008e-10,2.8423322e-10,3.3983226e-11,1.6281439e-10,2.1616232e-10,2.1554969e-10,0.0009347922
KLF8,2.548837e-10,2.0150351e-10,2.8453537e-10,3.3984395e-11,1.6275664e-10,2.1715243e-10,2.1552501e-10,1.15003916e-10
SRPX2,2.5355026e-10,2.0147928e-10,2.8477914e-10,3.398297e-11,1.6277373e-10,3.4133368e-10,2.1573478e-10,4.1576592e-10
SYTL4,2.537196e-10,2.0151118e-10,2.8432326e-10,3.398271e-11,1.6288647e-10,0.00069987203,2.156673e-10,1.14607566e-10
ZDHHC15,2.544281e-10,2.0149543e-10,2.8451586e-10,3.3984458e-11,1.6272064e-10,2.2066299e-10,2.156784e-10,1.1487588e-10
PBDC1,2.5361316e-10,2.015108e-10,2.8442956e-10,3.3982577e-11,1.6281812e-10,0.0013673926,2.1543954e-10,1.14616316e-10
RUBCNL,3.480712e-10,2.0146315e-10,2.845294e-10,3.3999113e-11,1.6273617e-10,2.244862e-10,2.1557271e-10,1.1460101e-10
NDFIP2,2.535793e-10,2.0151696e-10,0.00311041,3.3982383e-11,1.6268496e-10,2.1678495e-10,2.1564797e-10,1.1460582e-10
TNFSF13B,1.0177134e-09,2.0149274e-10,3.2062825e-10,3.4180193e-11,1.6277993e-10,2.1815542e-10,2.1532451e-10,1.14620244e-10
FNDC3A,2.883719e-10,0.0008178389,2.845381e-10,3.3983292e-11,1.6260275e-10,2.1695869e-10,2.1558422e-10,1.1461894e-10
CDADC1,3.230425e-10,2.0147851e-10,2.8434818e-10,3.4076564e-11,1.6280446e-10,2.5878447e-10,2.1562864e-10,1.14619376e-10
CAB39L,2.9998404e-10,2.0465486e-10,2.8472863e-10,3.4450966e-11,1.6742485e-10,5.7383404e-10,2.1807971e-10,1.15307895e-10
KLF5,2.5348354e-10,2.0149467e-10,2.8430047e-10,3.398271e-11,0.0018935618,2.166531e-10,2.1538407e-10,1.1461107e-10
STK24,2.5380767e-10,2.0149696e-10,2.8425276e-10,3.398232e-11,1.627672e-10,2.1642552e-10,0.0022897343,1.1462375e-10
DNAJC3,2.5396266e-10,2.0149696e-10,2.8477426e-10,3.398219e-11,1.6279639e-10,2.163987e-10,2.1552174e-10,0.0006646954
UGGT2,2.5383384e-10,2.0147928e-10,3.2512318e-10,3.398919e-11,1.6282403e-10,0.00021421627,2.1566894e-10,1.5071261e-10
ARHGEF7,0.0011797596,2.0149274e-10,2.8448544e-10,3.398297e-11,1.6281596e-10,2.1788846e-10,2.1560151e-10,1.2398133e-10
SUPT20H,2.8330066e-10,2.0147775e-10,2.8459454e-10,3.398297e-11,1.6258414e-10,0.00084754644,2.1569076e-10,1.14604506e-10
MRPS31,2.535677e-10,0.0005809692,2.8400346e-10,3.3983098e-11,1.6282652e-10,2.1630585e-10,2.1549543e-10,1.1461588e-10
SLC25A15,2.5751462e-10,2.014939e-10,2.9049285e-10,3.4036808e-11,1.6282e-10,2.2758509e-10,2.1557847e-10,1.1461894e-10
KPNA3,7.040545e-10,2.0149006e-10,2.9225236e-10,3.4216723e-11,1.6294861e-10,0.0003422102,2.1552995e-10,1.1984043e-10
FLT1,2.5381058e-10,2.0147391e-10,2.8457717e-10,3.398232e-11,1.6273927e-10,2.167767e-10,0.0018424494,1.2195166e-10
RGCC,2.5435337e-10,2.0153579e-10,2.842083e-10,0.0014856473,1.6290012e-10,2.1706134e-10,2.1580308e-10,1.1459664e-10
VWA8,4.1780096e-10,2.0145392e-10,3.039332e-10,3.4164484e-11,1.6267471e-10,0.00024220605,2.1539927e-10,1.14616316e-10
DGKH,2.8922126e-10,2.0148774e-10,0.00046242218,3.398245e-11,1.6278273e-10,2.166031e-10,2.1562495e-10,1.2527492e-10
KATNAL1,3.3640881e-09,2.0150695e-10,2.8465316e-10,3.4157774e-11,1.6277094e-10,2.5434221e-10,2.1564057e-10,1.1774597e-10
INTS6,4.788979e-10,2.0147775e-10,2.8435795e-10,3.4183583e-11,1.627939e-10,0.00073467696,2.1571214e-10,1.1462505e-10
TSC22D1,2.6031566e-10,2.0148812e-10,0.0007250984,3.3982255e-11,1.6284266e-10,2.63106e-10,2.1561877e-10,1.14606255e-10
OLFM4,2.538987e-10,2.0150774e-10,2.8478458e-10,0.0019192097,1.6311155e-10,2.170452e-10,2.1553613e-10,1.1462243e-10
MGRN1,2.6743088e-10,2.0147814e-10,0.00082774414,3.398297e-11,1.627467e-10,2.4766356e-10,2.1557765e-10,1.14584835e-10
MAPK3,2.6189537e-10,2.0192403e-10,1.1697845e-09,3.398271e-11,1.6274827e-10,2.1798655e-10,2.173074e-10,1.2073796e-10
GDPD3,2.5605215e-10,2.016773e-10,2.8938296e-10,3.3983354e-11,1.628498e-10,2.1809884e-10,2.1583767e-10,1.15111885e-10
ELMO3,2.6646144e-10,2.0150234e-10,3.249812e-10,3.4035122e-11,1.6293245e-10,2.37187e-10,2.1566401e-10,1.1459664e-10
PHKB,1.2291382e-09,2.0147928e-10,3.602968e-10,3.3983226e-11,1.629424e-10,3.785989e-10,2.1551351e-10,0.00023088112
LYRM1,2.5360156e-10,2.0148312e-10,0.0016339315,3.3983098e-11,1.6261764e-10,2.1669111e-10,2.1556942e-10,1.14616316e-10
NUTF2,2.534903e-10,2.0148007e-10,2.8463362e-10,3.3983098e-11,1.6280663e-10,2.1674693e-10,0.0028362852,1.14616316e-10
NUP93,1.9283102e-09,2.0595688e-10,3.93294e-10,3.4213785e-11,1.6350682e-10,3.297075e-10,2.2548605e-10,1.2674485e-10
CENPT,2.7525143e-10,2.0151734e-10,3.6060205e-10,3.4082154e-11,1.6298093e-10,2.1667582e-10,2.1581051e-10,1.14613694e-10
TSNAXIP1,2.5403532e-10,2.0150312e-10,2.8472646e-10,3.3983552e-11,1.6283894e-10,2.2222998e-10,2.1548803e-10,1.1456822e-10
NFAT5,7.579958e-10,2.0145854e-10,4.6234974e-10,3.409698e-11,1.6296602e-10,0.0005778949,2.156348e-10,1.1931857e-10
LONP2,3.2472777e-10,2.0148544e-10,2.8701708e-10,3.4234088e-11,1.6267256e-10,0.00060952763,2.1555543e-10,1.14624185e-10
N4BP1,0.00018289333,2.0151157e-10,6.730512e-10,3.4236173e-11,1.6291007e-10,2.2738246e-10,2.1558176e-10,1.14609315e-10
PLLP,2.537767e-10,2.0151235e-10,2.843547e-10,3.3983354e-11,1.6277404e-10,0.0015184031,2.1557353e-10,1.1462156e-10
ZNF423,2.5371572e-10,2.0151118e-10,2.843547e-10,3.398245e-11,1.628964e-10,2.1650315e-10,2.1542886e-10,1.5536689e-10
DHODH,2.5845448e-10,2.0155463e-10,2.856528e-10,3.400449e-11,1.6276597e-10,2.2783005e-10,2.1571626e-10,1.1477995e-10
CTCF,2.5377284e-10,2.0150158e-10,2.8458366e-10,3.398297e-11,1.627672e-10,2.1664028e-10,0.0010329124,1.14615435e-10
MMP15,2.540179e-10,2.015231e-10,2.8413674e-10,3.3983226e-11,1.6289703e-10,2.508359e-10,2.1570598e-10,1.146185e-10
USB1,2.723447e-10,2.0148468e-10,2.9829006e-10,3.39853e-11,1.6284607e-10,2.3376287e-10,2.1554969e-10,1.14616316e-10
